volume_id,0_spleen,1_spleen,2_spleen,3_spleen,4_spleen,5_spleen,6_spleen,7_spleen,8_spleen,9_spleen,0_liver,1_liver,2_liver,3_liver,4_liver,5_liver,6_liver,7_liver,8_liver,9_liver,seg_liver,seg_spleen
KORA2453822,196884,196908,196980,197916,198276,199380,197040,198168,198132,197868,1960980,1967772,1964796,1960488,1973604,1964676,1956180,1961904,1965720,1964748,1964352,197400
KORA2456892,260316,260832,260688,260904,261996,260904,260460,258792,261792,261432,1840800,1846152,1843428,1851588,1842540,1848228,1844628,1833852,1846188,1843164,1840044,260508
KORA2459376,115584,117420,115500,115140,114972,115680,114540,114696,115344,116292,1564296,1560348,1561428,1564752,1554144,1562352,1566804,1563912,1566228,1565616,1561188,114900
KORA2453391,139572,140856,139716,139452,139116,138552,137736,139080,139884,139956,1238124,1231764,1235604,1234752,1240056,1234296,1234656,1240668,1228836,1244256,1237224,139344
KORA2459961,180888,182724,179280,181944,182880,180672,181008,183204,182436,182076,1319532,1317084,1319724,1324380,1316976,1318908,1315848,1324644,1319220,1321416,1319748,181824
KORA2452733,123456,124188,122244,124044,123372,122484,122208,122940,122484,122136,1263348,1266588,1262820,1264968,1264428,1266852,1263804,1263324,1265856,1262076,1263600,122616
KORA2460227,267372,268716,266940,267012,267048,267396,267360,268092,265896,267828,1668204,1663608,1664856,1667340,1663944,1667496,1662480,1663584,1664436,1669308,1665516,267516
KORA2453218,189768,189096,190068,190704,188904,190188,189984,189312,188592,190620,1460052,1453320,1470444,1461096,1455468,1466412,1464876,1466952,1456908,1470108,1461888,189780
KORA2457826,91656,90600,89988,92292,91572,91188,91020,90324,90780,90600,1116624,1117080,1117776,1112880,1114428,1105800,1116456,1121388,1114944,1118292,1114476,90648
KORA2453147,183144,182256,182928,181884,182160,182244,182988,182364,182592,182220,1520364,1512588,1516452,1519584,1516692,1512444,1513368,1517736,1522452,1516332,1515984,182136
KORA2453416,77940,79452,80016,80532,79332,78780,78528,80040,80472,80328,1161180,1153896,1158264,1163796,1161300,1155504,1155684,1165008,1163280,1160916,1160424,79488
KORA2456230,139344,139596,140664,140388,140148,139956,139212,139872,140400,141192,1364496,1365060,1364196,1363452,1363968,1360116,1361856,1365072,1364496,1360860,1362624,140220
KORA2460436,287712,288096,287964,288528,285768,286908,288636,288384,288768,288672,1550196,1550316,1551432,1555236,1554948,1549488,1554204,1556280,1553976,1552140,1552440,287892
KORA2461801,160704,161772,162168,161976,161940,161628,161184,162228,161544,161376,1388532,1394796,1392624,1396308,1389456,1388592,1393692,1393428,1394424,1393092,1391628,161508
KORA2452885,257172,259032,258972,256500,260532,258828,258108,260544,258312,257904,1360356,1360920,1358352,1357716,1356708,1355760,1360104,1363476,1354176,1357452,1358088,258528
KORA2452995,199392,199644,200028,196452,198492,198840,199260,197760,199884,198372,1390416,1391100,1387572,1391448,1388952,1395456,1388004,1390572,1393884,1388592,1390188,198516
KORA2460675,131064,130944,129516,130560,129168,129324,129432,130596,130968,129660,1229556,1224888,1233288,1227192,1226616,1231992,1229484,1230396,1233000,1222656,1228464,130104
KORA2452978,122904,121680,121968,123588,121668,123432,121476,121188,121980,121608,935892,934896,943188,941868,932340,941760,934116,937680,936504,935544,937308,121560
KORA2461008,259320,257436,259368,256356,257844,257676,258324,259200,259200,256908,1524576,1521228,1527228,1518276,1516644,1514796,1520472,1519068,1523640,1520028,1519968,258804
KORA2459134,101316,101352,100800,101040,100728,101232,99900,100716,100440,99492,918324,922872,924552,920640,922032,923340,921336,925512,919788,924744,921936,100548
KORA2459233,317412,317496,316608,319404,317232,317196,318744,316212,316716,318672,1440564,1444128,1439100,1445664,1439820,1439136,1435380,1440816,1442352,1439436,1439796,317076
KORA2460955,238104,234876,237696,238152,237228,236832,236700,236520,236940,239136,1706844,1711524,1701672,1707156,1705416,1705524,1711560,1709076,1707444,1708956,1706688,237408
KORA2455465,141732,141684,142980,138552,140892,138636,140748,140328,141348,139980,1537764,1549056,1549104,1545684,1549596,1553016,1539120,1545948,1544496,1551636,1544892,140256
KORA2452471,178428,179880,178272,177612,177804,180552,177444,177612,177228,179364,1672452,1669356,1676976,1670100,1675200,1680156,1677312,1673352,1676328,1680600,1675116,178200
KORA2460354,174672,174624,175788,174900,174876,175656,174276,175680,175212,175128,2306616,2307732,2318244,2309328,2316648,2315604,2312988,2309508,2314512,2309184,2312400,174840
KORA2461902,253200,252288,251052,253980,248736,250608,250872,251220,252780,251244,2480352,2486148,2474436,2479248,2472708,2488332,2485236,2479284,2481720,2484804,2481516,250980
KORA2454859,157524,159588,155544,154896,154848,157572,154536,157956,155208,156132,1277052,1281288,1269192,1266252,1270620,1274220,1275648,1268004,1287504,1272804,1267836,156780
KORA2452162,324132,323880,323988,323520,324480,325116,325848,323412,323436,325308,1816212,1820880,1821948,1816716,1821948,1818708,1816236,1814928,1816680,1814940,1816644,324684
KORA2460461,113748,115356,112416,118716,116472,114456,113112,115368,114924,115140,1245888,1249248,1247208,1252332,1252452,1255560,1247508,1253556,1250772,1244160,1249860,114972
KORA2452896,194916,191844,191700,193812,195264,192948,192708,194856,193524,194496,1466268,1472532,1478340,1474008,1459560,1475064,1466556,1466940,1465524,1475856,1469040,193512
KORA2460371,253200,254088,253572,252984,254256,253584,252960,253788,254136,254364,1782060,1777668,1777200,1774416,1785348,1777308,1777200,1780776,1774416,1776360,1777356,253308
KORA2462194,171300,171348,170004,173436,172812,170748,172032,172272,173580,171780,1202364,1200096,1192560,1194876,1191624,1195416,1198128,1194108,1196304,1200360,1196232,171744
KORA2452274,324960,322848,322512,322224,323400,322932,321240,323136,322584,323172,2085204,2081928,2084388,2080896,2078484,2088180,2084004,2088504,2079432,2091648,2083164,322920
KORA2462306,482064,482448,485712,477588,480576,483072,481404,480156,480732,484608,1881468,1876308,1893156,1880196,1878384,1879032,1882752,1880832,1878300,1880832,1882104,482076
KORA2458057,126912,127608,127404,127080,127164,126240,127392,128520,128040,125460,1257876,1261908,1251300,1261128,1253688,1252776,1252812,1260156,1258380,1256628,1256484,127164
KORA2452050,145920,146100,146520,145188,143664,147852,144768,145776,147384,145992,1184472,1180464,1182732,1186344,1185732,1176492,1183608,1196640,1182912,1181640,1182000,145944
KORA2460521,92832,92328,92460,92772,93084,93240,92952,93468,92880,92916,1382340,1384200,1386360,1379700,1388196,1382700,1388868,1384104,1382220,1382856,1383960,92760
KORA2460856,290724,292884,292284,293436,292044,291852,291240,292080,294324,293964,1637340,1641300,1635252,1634784,1638168,1638240,1631796,1635156,1633968,1639488,1636008,292056
KORA2460686,133848,132828,134004,133560,133356,135528,134508,134460,134400,133536,1333848,1319520,1323984,1329072,1321176,1325832,1319556,1328940,1332300,1324944,1322736,133788
KORA2460270,146856,145368,145596,145116,144852,145116,145212,144744,144408,146448,1577940,1583028,1578204,1581888,1582224,1578312,1573392,1579800,1578804,1578576,1579356,145332
KORA2459925,136536,134664,132204,135552,134112,134484,135540,134208,134964,134496,1386492,1393200,1387836,1390644,1385604,1388580,1394256,1390992,1390176,1395648,1389684,134976
KORA2459890,199380,198192,200592,200328,198864,199548,199800,199332,200556,197208,1158372,1163124,1161120,1165104,1161396,1160064,1164492,1149108,1161480,1159416,1159416,199740
KORA2460701,171072,170484,170460,170640,171024,170580,170844,171576,170904,172596,1409352,1413084,1411932,1405020,1405596,1410876,1409040,1408140,1411092,1409616,1407852,170628
KORA2453009,101364,102060,102792,102276,101508,103284,103104,101352,101652,102972,1242924,1238232,1241040,1246980,1240860,1237176,1239768,1239492,1234968,1239948,1239048,102036
KORA2453710,296520,296184,297432,300924,298572,296340,297348,300384,297036,298812,1984812,1989432,1984128,2003268,1992888,1989864,1992036,2000220,1998624,1993512,1992204,298596
KORA2460360,176832,178392,177348,178776,173928,175740,176004,174072,178008,177660,1643148,1642584,1644924,1637028,1643760,1639836,1640424,1642488,1645212,1642656,1643808,177528
KORA2460576,193656,193656,193368,193872,193068,193260,192276,194016,192660,192384,1604808,1604124,1602132,1599264,1605384,1604736,1605024,1606884,1604976,1603800,1604808,192972
KORA2459670,148860,149016,147276,147816,147828,145344,147780,146964,148128,146184,1158732,1156140,1160352,1155792,1155552,1161432,1155624,1159248,1159680,1162212,1155960,146604
KORA2452577,263088,261996,263088,264144,263664,261888,262368,262776,262908,260796,2079204,2087832,2088744,2099904,2083704,2081532,2087592,2080044,2091168,2090316,2086140,262284
KORA2452036,229884,231504,228768,228300,229860,228072,230460,228960,230040,230124,2029644,2028636,2028084,2030448,2028912,2032284,2029320,2029764,2031096,2027748,2030004,229608
KORA2460712,373320,375444,374676,376296,375252,374064,376500,374688,375228,373248,2076216,2093808,2077800,2083164,2080056,2081868,2081520,2078052,2083416,2080116,2081760,375300
KORA2453093,219528,220680,219000,219240,221856,219528,219636,220656,219480,220848,1199676,1203432,1201692,1195896,1203756,1201308,1200516,1198188,1200432,1203948,1200768,220476
KORA2452460,201876,202032,202764,202176,201792,203052,201912,202068,203208,200988,1818120,1814424,1817028,1812984,1819272,1818672,1816884,1816656,1818972,1813536,1816380,201972
KORA2460796,404532,404904,404280,405420,405240,405408,405072,405276,405624,406152,1965840,1961796,1969632,1961340,1963512,1964448,1967724,1959684,1967328,1967508,1964808,404820
KORA2452879,157308,156888,155736,155844,156228,156264,155244,156660,155400,156540,1217196,1220244,1224480,1222116,1220292,1217328,1223064,1219320,1221876,1222212,1220556,156180
KORA2452676,256236,256572,259068,258252,258300,258144,258216,257400,256452,257172,1427292,1430772,1424580,1425888,1424364,1427868,1425444,1427532,1425300,1415508,1424784,257520
KORA2452902,127404,126552,128292,127860,127776,125748,127296,128424,125604,126768,1102032,1096200,1098816,1097592,1098492,1103988,1097952,1094088,1097844,1101408,1097292,126732
KORA2460408,144732,143784,143772,143736,143352,144492,143172,145212,144084,144480,1650096,1647588,1657212,1654860,1647948,1652640,1643832,1650072,1652052,1651056,1650768,143988
KORA2459582,195276,194076,193212,194676,191688,192864,194412,193524,191496,193128,1223316,1230636,1226280,1221324,1208856,1210464,1215600,1216320,1221324,1225248,1215864,192912
KORA2452769,207492,210120,210984,209376,209328,210012,208992,209868,210528,210144,1818552,1822128,1816524,1816872,1817232,1819728,1817280,1822992,1819368,1818288,1817856,209256
KORA2461460,115848,116040,114408,115200,115452,115512,114864,114900,114360,114612,1090836,1093800,1093932,1092972,1093272,1089288,1090908,1093512,1091148,1096644,1092852,115248
KORA2453108,371616,368820,371052,369552,368388,371916,371340,367788,372972,368844,1872216,1861764,1868484,1863768,1868664,1874448,1877580,1865868,1859796,1859724,1867920,370344
KORA2459780,136152,138228,137772,138132,138492,136776,139212,138000,136272,139272,1484448,1490856,1488936,1491156,1486824,1494228,1491192,1488924,1484148,1494756,1487916,137460
KORA2453858,183996,184464,183852,182172,183624,185508,183732,183336,185136,183588,1972860,1982604,1978536,1974420,1974984,1976760,1983336,1973664,1983372,1969596,1975464,183888
KORA2459818,244908,244188,244200,243384,242388,244128,244416,243732,245100,241416,1835736,1843968,1843272,1845096,1843344,1844640,1840560,1839912,1837920,1842372,1840800,243936
KORA2456368,123180,125016,123696,124248,124524,123768,123360,123216,124236,122988,1163052,1169544,1165956,1160364,1165692,1160904,1167516,1164756,1164900,1163292,1164636,123732
KORA2459258,269040,268944,268332,267564,267504,267540,267852,267780,268848,269868,1516632,1515720,1528404,1521492,1512324,1521384,1520652,1522056,1524084,1517964,1519596,268356
KORA2452252,171084,171636,171600,171576,171720,172500,170988,172716,171864,171264,1417356,1418532,1421004,1418760,1422264,1423512,1422192,1416228,1420512,1423128,1420908,171420
KORA2459560,159576,158364,161256,159480,157224,159648,156336,161184,159276,159288,1742220,1750152,1751484,1749420,1740240,1740972,1744356,1742508,1750452,1742232,1743564,158664
KORA2459431,229716,229080,228084,228372,229416,228588,228900,229968,228732,229152,1810740,1805028,1812084,1806288,1805352,1813944,1807632,1809060,1806540,1814280,1809684,229260
KORA2452786,70920,71808,71280,71688,71004,71832,71064,71100,71112,71364,1227468,1221864,1220724,1221804,1219812,1216596,1217844,1223880,1222320,1220172,1221204,71424
KORA2460757,257496,260304,257496,257184,258444,259272,256476,260040,257796,257244,1541820,1537116,1540392,1540740,1539720,1536036,1535712,1544292,1537236,1533144,1537932,257916
KORA2453352,154392,155988,154776,153804,153480,154704,154104,154272,153132,155304,1059060,1052940,1055160,1055040,1053708,1056756,1058964,1053888,1055208,1062000,1056588,154044
KORA2453800,199692,199212,199608,198876,200556,201372,200244,200496,198912,199836,2106096,2096832,2105328,2107416,2096868,2096832,2098584,2101812,2100660,2099520,2097972,199956
KORA2460238,413544,411432,411672,411096,411264,412104,412656,414744,410964,411540,2075556,2076036,2075664,2072340,2074248,2089752,2071392,2080824,2077224,2069436,2075640,411540
KORA2456422,289620,289704,291084,289344,288924,287916,288900,288480,289896,287316,1817208,1821684,1816728,1818036,1824108,1815984,1819536,1820940,1826016,1815900,1819908,288756
KORA2453262,177168,178680,178032,177156,175656,178932,179592,177240,177708,178500,1305768,1310640,1306836,1300116,1306092,1297164,1319388,1311804,1305636,1304868,1304844,178068
KORA2462235,100368,102876,100356,99024,102768,101268,99348,101436,98688,97632,1547556,1554576,1550832,1553892,1549668,1546188,1547448,1553028,1553352,1549080,1550484,100320
KORA2452291,184248,183420,183924,184044,183444,183636,183216,183600,185316,183168,1508400,1505028,1510716,1499736,1505820,1503456,1508076,1515360,1502676,1500540,1505028,183576
KORA2453273,176112,174336,174828,174948,174132,174588,173496,175680,174432,174084,1143204,1139388,1144584,1144572,1137336,1138764,1138152,1142472,1142100,1136220,1139220,174516
KORA2453284,246144,248040,246012,248484,247248,246180,245472,247536,245808,246252,1542000,1541712,1538916,1542168,1545396,1543668,1538568,1544496,1538136,1542012,1541148,246432
KORA2460382,52752,51756,51924,53400,51384,52284,52668,53232,53640,52500,2344428,2356008,2354820,2341332,2349276,2348808,2361348,2351412,2345760,2353188,2350596,52668
KORA2455764,222804,223968,223752,222888,224340,222948,222780,225048,222996,223284,1552776,1559328,1554108,1552704,1564836,1557816,1556352,1557720,1558152,1557012,1556988,223152
KORA2452146,345204,345756,346932,345408,345540,345516,347220,346176,345000,344916,1647132,1646796,1643940,1655220,1650492,1647840,1645584,1642272,1645260,1641216,1645356,346080
KORA2458169,192084,192348,191556,189780,192672,190980,190824,192360,192228,190620,1241028,1238580,1247892,1245948,1238628,1238244,1242588,1239012,1235388,1241748,1240404,190812
KORA2455792,198168,197256,197376,197940,198036,198636,198528,196560,196524,196716,1336632,1332996,1333560,1334508,1335216,1334112,1333008,1333716,1332732,1331112,1333020,197460
KORA2459343,221832,224412,223980,223080,223872,222996,223536,224112,223296,220572,1927956,1943424,1927176,1925052,1929960,1925100,1938336,1931616,1932360,1929876,1929888,222924
KORA2455852,193836,194700,195900,192552,193440,192000,195972,193548,194268,193560,1702860,1701912,1700844,1706484,1705104,1699560,1698324,1703928,1705884,1708788,1702740,193764
KORA2454944,242436,242088,241512,241104,241944,242352,242100,241044,241932,242160,1543368,1539708,1544316,1541580,1543356,1550496,1549428,1550580,1548732,1545924,1545168,241488
KORA2453787,118728,119172,118848,118800,118176,119556,119496,118596,118248,120396,1471344,1470120,1475436,1475232,1476912,1474080,1472484,1478364,1471848,1473996,1473324,119160
KORA2452118,191604,190644,191004,190056,191628,190236,190164,190368,191148,190308,1718820,1718916,1721556,1719744,1721328,1724796,1720296,1723032,1724724,1725804,1721724,190476
KORA2461542,255132,257136,257748,255768,256968,257136,257016,257892,258144,256524,1643988,1646100,1646892,1641876,1653996,1652160,1650252,1652208,1644852,1647912,1647288,257232
KORA2456535,185544,185676,185580,185880,184884,184356,184272,184308,185472,185412,1761408,1769832,1759716,1760484,1766856,1765200,1769988,1762956,1762164,1762920,1763688,184644
KORA2461135,180864,181752,181668,178236,179796,181356,179928,178848,179568,181152,1624440,1623612,1624404,1623156,1617888,1618344,1613208,1620540,1623696,1629072,1620636,180828
KORA2462147,184632,183732,183288,188124,184176,184308,189432,182520,183720,184524,1601652,1598448,1605984,1607352,1607436,1605144,1604916,1597980,1594104,1603188,1601256,184416
KORA2460450,376848,377424,376824,378060,378288,377964,377580,378996,376308,375456,2119872,2121552,2122956,2124660,2121288,2121528,2121780,2118324,2128080,2112888,2120892,376836
KORA2456289,214512,214620,213672,213756,214008,213960,213720,214728,214584,215088,1572576,1574568,1575336,1569972,1575324,1574712,1572768,1571436,1568892,1576608,1570380,214068
KORA2452370,303600,304752,303996,302952,303684,303720,304260,304140,304776,303444,2056776,2055864,2048244,2061216,2062116,2066016,2054304,2056368,2054892,2057592,2054796,303552
KORA2461775,321624,323952,322428,322716,324576,323364,322188,323712,323892,323280,2466084,2454444,2446008,2454780,2452404,2462940,2469912,2456112,2457996,2455176,2455140,323004
KORA2453380,228084,228192,227376,228396,229572,225768,229308,224208,228888,228468,1631592,1625568,1630464,1631496,1628268,1635468,1631604,1630404,1630572,1630176,1629144,228180
KORA2452744,284676,284688,285192,283620,285204,283896,284268,284700,286092,284316,2130132,2126928,2122092,2129640,2136912,2127612,2124000,2127312,2132100,2131140,2128824,284892
KORA2452520,128376,129864,129732,128892,130680,128508,129732,129624,127908,128136,1008444,1008408,1009692,1009152,1007892,1007268,1009596,1008768,1004916,1014948,1006440,128784
KORA2462405,222432,221364,221004,222828,222876,221952,222072,222480,221640,221472,1585248,1588488,1586352,1591152,1584840,1586496,1586172,1583040,1591836,1590348,1588128,221724
KORA2452930,290268,289308,290904,290496,290532,290388,290580,290412,291360,291468,1974900,1977612,1972872,1974372,1971864,1981968,1977612,1971876,1981572,1977588,1975992,290064
KORA2457938,154680,154140,154776,154524,154752,153744,155424,154788,154476,154644,1146456,1152204,1147308,1140804,1145544,1144836,1151340,1148844,1149036,1145076,1146084,154536
KORA2455615,379788,377208,382296,378072,379920,377856,378672,378996,378768,380124,2245152,2258256,2242812,2241468,2252676,2253708,2253048,2254500,2251416,2252820,2251440,379356
KORA2452604,169896,171024,169272,171612,169392,170328,170208,170604,170280,170088,1504344,1500096,1502928,1497804,1501440,1501248,1493880,1495272,1492704,1497048,1498332,170172
KORA2452392,292572,291636,292776,292848,293436,293724,290700,291324,292140,290760,1678512,1684764,1690620,1677168,1679592,1680444,1681764,1677720,1680060,1686492,1677636,291948
KORA2453251,217788,216156,215316,214860,216708,218436,215556,216348,218676,217548,1610580,1611480,1599156,1608552,1613628,1604460,1605096,1604688,1607316,1605492,1607148,215916
KORA2460253,294972,296076,295800,296400,297216,293664,296616,296280,296448,295344,2233308,2232348,2230260,2234400,2248056,2235996,2237712,2234148,2229168,2235768,2234940,295440
KORA2455572,188496,189312,189096,188916,189312,189192,188520,188244,188508,188988,1998324,2000292,1999992,2002920,1997940,2002200,1999416,2000088,1999392,1997724,2000304,189048
KORA2456004,176316,175872,174756,174552,175308,175860,174972,175188,175140,175524,1174344,1174368,1172508,1178664,1179300,1181868,1173444,1174092,1179732,1178208,1175724,174948
KORA2454887,326988,330360,329628,329412,328560,329100,328728,328812,326436,329616,1682928,1681140,1687608,1678824,1671948,1675092,1672800,1683624,1677600,1691184,1677696,328692
KORA2460697,425172,426528,424056,425184,425748,425688,426768,423756,426684,425004,2294532,2287848,2282916,2293980,2291064,2294340,2286876,2291784,2297616,2292552,2288880,425016
KORA2461050,254712,253656,252348,252012,253308,253260,255768,251904,253308,254028,1588908,1588464,1591656,1591056,1591644,1590744,1588092,1591788,1590264,1587204,1589316,253188
KORA2461061,316848,315960,317052,316992,315552,315360,315600,314820,316716,315108,1664628,1662312,1673760,1670580,1670604,1666704,1670268,1661484,1667664,1666176,1666092,316104
KORA2456816,224220,223920,223128,223848,224892,223956,223476,223620,223860,223980,1673676,1669464,1669332,1676772,1672812,1678992,1674348,1681824,1670004,1672368,1674456,223908
KORA2455375,211020,210864,211788,208608,209748,211008,210792,210924,209964,211140,1824324,1832784,1835832,1834248,1838724,1833540,1827012,1829676,1831008,1834056,1831704,210624
KORA2458096,235668,236304,235980,236688,236400,235836,235608,235932,235656,236004,1521312,1517664,1516320,1521432,1519560,1519908,1518168,1518804,1521696,1516272,1519116,236184
KORA2458342,295812,295044,294252,294192,294840,296172,294540,295656,295368,295044,2139744,2146104,2141892,2162100,2143992,2154624,2146644,2138376,2136444,2155956,2144820,294936
KORA2460734,139536,139428,141120,141756,138816,139944,139884,139800,139812,139128,1449384,1454376,1458204,1457916,1455108,1450512,1453188,1452228,1450932,1452384,1453116,139716
KORA2458314,219720,218040,220260,218160,219180,218856,220068,220548,220236,218892,1505496,1506708,1507764,1506312,1502892,1508580,1508052,1505484,1503636,1502100,1505976,219324
KORA2452698,157176,158268,158256,159072,158340,157536,158040,157200,158124,159276,2013396,2007720,2010324,2009832,2014620,2011320,2009976,2014656,2008464,2012268,2010768,157848
KORA2456224,161052,160944,160536,163068,161616,162012,161136,162552,162216,162924,1941708,1937208,1940820,1939800,1947528,1939824,1941960,1942272,1937460,1936716,1937184,161448
KORA2459112,170964,172572,171528,172488,172020,172968,171240,171468,170400,172392,1664448,1667628,1665984,1665084,1673508,1663140,1670604,1664724,1665936,1677228,1664532,171564
KORA2461274,214224,210204,212004,213192,212844,213348,212232,210336,211716,211632,2305788,2304084,2297784,2294892,2300436,2299476,2299296,2302740,2296392,2303484,2297592,211980
KORA2458926,263412,263436,264816,262284,261732,262260,263400,263556,262560,262908,1656240,1653876,1656804,1653396,1654812,1652292,1653252,1653228,1654056,1655772,1654032,262524
KORA2461588,371112,367584,368304,366720,367680,367236,367524,367752,367560,367212,2035164,2045592,2031804,2030940,2041296,2034672,2034216,2034852,2048172,2036124,2035752,367692
KORA2453666,229812,231180,230520,229272,229776,228396,227112,227100,228912,229488,2568756,2571516,2586552,2593980,2594280,2577516,2590092,2574840,2572284,2591184,2580540,228660
KORA2459321,188820,188364,187584,188028,187320,190032,188604,186312,190452,188100,2017056,2013684,2014500,2020428,2023836,2017920,2025312,2020524,2021772,2012196,2015820,188232
KORA2456636,247092,246684,246756,249108,247176,246072,248196,246024,247140,247080,1553136,1555320,1559928,1565556,1554444,1560264,1559580,1558860,1551480,1559184,1555680,246768
KORA2456120,319056,320220,318780,317664,319776,319908,319164,318144,318648,316848,1346544,1346424,1345320,1344060,1346568,1348764,1344312,1345284,1348236,1351140,1346736,318936
KORA2460611,322464,323268,323196,322512,322044,322860,322632,322176,323112,322080,2421300,2409876,2417736,2413836,2418408,2416968,2411832,2402568,2426220,2423220,2415312,322260
KORA2460813,147096,146832,146184,146604,145776,146208,145752,146748,146472,147828,1389852,1387488,1387332,1394424,1389768,1387536,1389024,1385880,1386564,1391460,1387944,146628
KORA2459095,368844,367080,366324,369864,367812,368412,370308,367332,366780,368436,2428764,2413152,2431008,2421816,2432292,2417100,2435976,2419740,2439132,2425476,2419884,368112
KORA2461190,444360,443448,443724,441984,442800,444312,444528,444132,443268,444084,2291916,2300844,2303688,2293476,2294292,2294292,2305392,2297340,2294808,2303988,2296932,443604
KORA2456619,225408,224160,225384,225024,224556,224436,222348,224388,226212,224592,2223372,2225220,2228592,2226240,2227056,2227380,2230596,2224944,2224476,2231880,2226492,224676
KORA2452542,162552,163980,163536,161364,163356,163632,162912,163368,163656,163176,1790844,1792380,1789872,1791888,1797528,1796592,1798164,1802340,1792512,1795848,1791888,163176
