volume_id,0_spleen,1_spleen,2_spleen,3_spleen,4_spleen,5_spleen,6_spleen,7_spleen,8_spleen,9_spleen,0_liver,1_liver,2_liver,3_liver,4_liver,5_liver,6_liver,7_liver,8_liver,9_liver,seg_liver,seg_spleen
KORA2457044,273204,273396,273312,273348,273288,273252,273600,273564,273432,273492,2278944,2280228,2279892,2279244,2277816,2279052,2279664,2279508,2279772,2278752,2279172,273420
KORA2460633,231564,231612,231552,231492,231636,231684,231624,231552,231732,231576,1343520,1342992,1342992,1342056,1343316,1343028,1342788,1342572,1342488,1342608,1342800,231552
KORA2456021,225384,225528,225432,225252,225132,225204,225516,225396,225564,225264,1904508,1905456,1906800,1905720,1905768,1904352,1906272,1905876,1906068,1905168,1905588,225384
KORA2453172,179508,179640,179688,179616,179820,179772,179748,179808,179916,179916,1581972,1581456,1582296,1581876,1581312,1581516,1582740,1581828,1583052,1582020,1581996,179652
KORA2452129,193716,193836,193752,193716,193704,193812,193764,193788,193824,193644,1425132,1425276,1425072,1426104,1425156,1424412,1424556,1424964,1425156,1425384,1425108,193764
KORA2453136,340440,340944,340200,340308,340608,340764,340392,339984,340272,340632,2193912,2195304,2195784,2196192,2194944,2196756,2196036,2195856,2196324,2195148,2195688,340368
KORA2459605,185040,184920,185280,185280,185184,185076,185136,185112,185148,184992,1551960,1552128,1551900,1551912,1551408,1551312,1552344,1551888,1552548,1551072,1551828,185124
KORA2452687,146940,147048,147192,147024,147192,146928,147240,147168,147132,147288,1586220,1586124,1584936,1585896,1586232,1586220,1587228,1586304,1585632,1586940,1586064,147060
KORA2455935,6924,7044,6804,6888,6708,6816,6888,6996,6828,6792,1588572,1587996,1588116,1588800,1588428,1587924,1588152,1588452,1588044,1587372,1588152,6816
KORA2452812,88644,88536,88632,88488,88560,88608,88632,88428,88596,88440,953628,953388,952848,953568,954216,954216,953928,952968,953472,953676,953688,88584
KORA2460565,270924,271020,270816,270924,271056,271200,271272,271188,271152,271176,1680120,1680588,1680960,1680432,1680240,1680816,1680720,1681680,1680780,1680120,1680624,271008
KORA2452941,156948,156792,156696,156600,156684,157044,156804,156756,156828,156732,1874460,1875360,1875276,1874712,1874052,1875576,1874988,1875156,1874808,1874460,1874916,156804
KORA2460830,207816,207732,207648,208260,207612,207456,208044,208272,208092,207780,1574016,1574592,1574340,1575720,1574952,1573764,1574700,1574436,1576464,1573848,1574664,207900
KORA2460824,243180,243096,243204,243012,243144,243156,243144,243216,243192,243144,1475328,1475412,1475112,1474128,1475844,1474728,1475088,1474800,1475652,1474596,1475076,243156
KORA2456672,307680,307620,307800,307536,307476,307572,307584,307428,307560,307596,2334036,2336760,2335332,2333532,2332824,2332068,2331960,2334024,2332572,2332524,2333772,307572
KORA2460903,231648,231648,231720,231840,232152,231936,231876,232248,232128,231612,1749324,1749192,1750140,1750008,1749168,1749648,1749780,1750092,1750956,1748532,1749900,231852
KORA2453306,228564,228564,228576,228636,228636,228516,228648,228660,228684,228504,1862232,1862124,1862256,1862088,1862712,1861716,1862580,1862784,1863000,1862556,1862460,228624
KORA2453194,115104,115344,115212,115224,115164,115092,114900,115092,114996,115104,1371564,1370856,1369980,1370160,1370844,1370292,1370616,1371600,1370472,1369980,1370700,115092
KORA2460889,168396,168240,168276,168144,168516,168096,168180,168132,168240,168456,1520568,1519428,1520112,1519248,1520076,1520268,1521312,1521300,1521132,1520460,1520412,168276
KORA2453578,149496,149580,149676,149568,149628,149604,149580,149556,149568,149664,2050116,2048724,2049600,2049240,2048736,2049384,2048868,2048808,2049048,2048736,2049084,149592
KORA2460504,130308,130188,130260,130296,130260,130308,130248,130440,130344,130248,1292052,1292604,1293276,1291944,1292652,1292160,1292556,1292868,1292652,1292232,1292448,130284
KORA2460216,241872,241728,241440,241716,241992,242028,242412,241416,241020,242028,1817760,1819068,1817808,1818000,1818888,1818852,1818516,1817268,1816440,1817832,1817904,241752
KORA2452409,190164,189960,190128,189876,189744,190236,190104,189948,189960,189864,1158048,1157808,1159212,1159788,1158252,1158888,1159296,1160004,1158408,1159008,1158840,189948
KORA2452190,182988,183132,182928,182904,182772,182964,182916,183060,182832,183012,2147028,2146608,2146248,2146092,2146932,2145456,2146896,2147880,2147076,2147028,2146632,182952
KORA2453290,274800,274620,274632,274512,274788,274620,274512,274536,274704,274428,1268196,1267980,1267644,1267680,1267812,1268448,1267332,1268340,1267440,1267956,1267968,274656
